,dayname,hour,cluster,Lat,Lon
746,Saturday,10,6,40.72476785714286,-73.94225714285714
747,Saturday,10,7,40.73106285714285,-73.95529714285713
748,Saturday,10,8,40.69455789473684,-73.96803684210526
749,Saturday,10,9,40.745333333333335,-73.95672777777777
750,Saturday,11,-1,40.73107305306685,-73.93830489317712
751,Saturday,11,0,40.747863087431696,-73.98555737704919
752,Saturday,11,1,40.69209909090909,-73.99007454545455
753,Saturday,11,2,40.64382222222222,-73.78932222222221
754,Saturday,11,3,40.77385,-73.87224285714285
755,Saturday,11,4,40.76981851851852,-73.86473333333333
756,Saturday,11,5,40.694823809523804,-74.17832857142857
757,Saturday,11,6,40.713915234375,-73.954759375
758,Saturday,11,7,40.68818461538462,-73.97264038461539
759,Saturday,11,8,40.70274571428571,-73.98852857142857
760,Saturday,11,9,40.733095454545456,-73.95572727272727
761,Saturday,11,10,40.724865217391304,-73.94198260869565
762,Saturday,11,11,40.74550740740741,-73.95614814814815
763,Saturday,11,12,40.69340625,-73.9638875
764,Saturday,11,13,40.675845833333334,-73.97422916666666
765,Saturday,11,14,40.724982352941176,-73.94930588235293
766,Saturday,12,-1,40.729971803069056,-73.94437525575448
767,Saturday,12,0,40.74612602669405,-73.98652972279261
768,Saturday,12,1,40.71514545454545,-73.95694834710744
769,Saturday,12,2,40.644984,-73.782248
770,Saturday,12,3,40.69091264367816,-73.98919885057471
771,Saturday,12,4,40.64455217391304,-73.78972173913044
772,Saturday,12,5,40.747273684210526,-73.85357894736842
773,Saturday,12,6,40.773944444444446,-73.87212777777778
774,Saturday,12,7,40.769464,-73.864268
775,Saturday,12,8,40.725157894736846,-73.94183684210526
776,Saturday,12,9,40.73284827586207,-73.95602068965518
777,Saturday,12,10,40.68727058823529,-73.97301960784313
778,Saturday,12,11,40.70294736842105,-73.98884210526316
779,Saturday,12,12,40.74523783783784,-73.9554
780,Saturday,12,13,40.67201304347826,-73.96034782608696
781,Saturday,13,-1,40.73301212121212,-73.92622657342658
782,Saturday,13,0,40.74562886169981,-73.9870379287743
783,Saturday,13,1,40.74490303030303,-73.95532424242424
784,Saturday,13,2,40.71599019607843,-73.95763215686274
785,Saturday,13,3,40.678841346153845,-73.97422948717949
786,Saturday,13,4,40.67240925925926,-74.01128333333334
787,Saturday,13,5,40.77398166666667,-73.87245833333333
788,Saturday,13,6,40.69377631578947,-74.17812894736842
789,Saturday,13,7,40.802949999999996,-73.96485487804878
790,Saturday,13,8,40.74702777777778,-73.85325555555556
791,Saturday,13,9,40.644831372549014,-73.78935490196078
792,Saturday,13,10,40.64495357142857,-73.78224285714285
793,Saturday,13,11,40.73133823529412,-73.95580294117647
794,Saturday,13,12,40.769580000000005,-73.86442333333333
795,Saturday,13,13,40.69247359550562,-73.99108483146067
796,Saturday,13,14,40.72134166666667,-73.94274166666666
797,Saturday,14,-1,40.732180277044854,-73.93064003957784
798,Saturday,14,0,40.74615536713583,-73.98715972528404
799,Saturday,14,1,40.672506382978725,-74.01101489361702
800,Saturday,14,2,40.716279027355625,-73.95700121580548
801,Saturday,14,3,40.645325,-73.7815205357143
802,Saturday,14,4,40.69129130434783,-73.98689130434782
803,Saturday,14,5,40.69450454545454,-74.17799545454545
804,Saturday,14,6,40.74728666666667,-73.85374333333333
805,Saturday,14,7,40.773947222222226,-73.87263055555555
806,Saturday,14,8,40.769111111111116,-73.86335555555556
807,Saturday,14,9,40.644124444444444,-73.78913111111112
808,Saturday,14,10,40.72448518518518,-73.94774444444444
809,Saturday,14,11,40.745191176470584,-73.95572941176471
810,Saturday,14,12,40.67615,-73.96965657894737
811,Saturday,14,13,40.67124545454545,-73.98649545454545
812,Saturday,14,14,40.8038465116279,-73.96537441860465
813,Saturday,14,15,40.66514857142857,-73.97956285714287
814,Saturday,14,16,40.6757,-73.957325
815,Saturday,14,17,40.67937,-73.98265
816,Saturday,14,18,40.697672222222224,-73.93046111111111
817,Saturday,14,19,40.6898,-73.95490555555556
818,Saturday,15,-1,40.73139584352078,-73.93409187041564
819,Saturday,15,0,40.74625788800455,-73.98746164013643
820,Saturday,15,1,40.645175555555554,-73.78935777777778
821,Saturday,15,2,40.64492698412698,-73.78215238095238
822,Saturday,15,3,40.716168333333336,-73.95769733333333
823,Saturday,15,4,40.77391458333333,-73.87228125
824,Saturday,15,5,40.693634529147985,-73.99049551569506
825,Saturday,15,6,40.74487037037037,-73.9556037037037
826,Saturday,15,7,40.7472488372093,-73.85355581395348
827,Saturday,15,8,40.76960909090909,-73.86458181818182
828,Saturday,15,9,40.67204666666667,-74.01069333333334
829,Saturday,15,10,40.67899312977099,-73.97576259541984
830,Saturday,15,11,40.72493461538461,-73.94133461538462
831,Saturday,15,12,40.73062222222222,-73.95766666666667
832,Saturday,15,13,40.80232222222222,-73.96586666666667
833,Saturday,15,14,40.67198139534884,-73.98812325581396
834,Saturday,15,15,40.67556666666667,-74.01592222222222
835,Saturday,15,16,40.674596774193546,-73.96137741935485
836,Saturday,15,17,40.66630555555556,-73.97800555555555
837,Saturday,15,18,40.745717647058825,-73.9454294117647
838,Saturday,16,-1,40.73535920047031,-73.93596108171664
839,Saturday,16,0,40.74699737158105,-73.9873802801868
840,Saturday,16,1,40.64489761904762,-73.78949523809524
841,Saturday,16,2,40.645262264150944,-73.78085
842,Saturday,16,3,40.68642970873786,-73.98277242718447
843,Saturday,16,4,40.74600967741935,-73.95624193548387
844,Saturday,16,5,40.71662066869301,-73.95739999999999
845,Saturday,16,6,40.77394375,-73.8723375
846,Saturday,16,7,40.68366944444445,-73.99712222222223
847,Saturday,16,8,40.675824999999996,-74.016175
848,Saturday,16,9,40.695347999999996,-73.969836
849,Saturday,16,10,40.67205,-74.01080333333333
850,Saturday,16,11,40.769378787878786,-73.86384848484849
851,Saturday,16,12,40.74718372093023,-73.85361395348836
852,Saturday,16,13,40.73198235294118,-73.95704411764706
853,Saturday,16,14,40.6652,-73.98598333333334
854,Saturday,17,-1,40.73807060643564,-73.93069418316831
855,Saturday,17,0,40.74707809842824,-73.9864548698789
856,Saturday,17,1,40.67376904761905,-74.01325
857,Saturday,17,2,40.716663749999995,-73.95597025000001
858,Saturday,17,3,40.77397843137254,-73.8724705882353
859,Saturday,17,4,40.829522857142855,-73.92559428571428
860,Saturday,17,5,40.74460188679246,-73.84357358490567
861,Saturday,17,6,40.68485716292135,-73.98337668539325
862,Saturday,17,7,40.64482987012987,-73.78437272727273
863,Saturday,17,8,40.74741282051282,-73.85354871794871
864,Saturday,17,9,40.754762962962964,-73.84578888888889
865,Saturday,17,10,40.74465555555556,-73.95528888888889
866,Saturday,17,11,40.70405151515151,-73.92897575757576
867,Saturday,17,12,40.731472727272724,-73.9571
868,Saturday,17,13,40.6935,-73.97000869565217
869,Saturday,17,14,40.769652173913045,-73.86490434782608
870,Saturday,17,15,40.74954210526316,-73.94045789473684
871,Saturday,17,16,40.664875,-73.982195
872,Saturday,18,-1,40.72999994469027,-73.93492959070795
873,Saturday,18,0,40.74711730613191,-73.98614441868553
874,Saturday,18,1,40.718009397590365,-73.95635108433734
875,Saturday,18,2,40.689214285714286,-73.97064761904761
876,Saturday,18,3,40.64481052631579,-73.78217894736842
877,Saturday,18,4,40.69366771929824,-73.99122526315789
878,Saturday,18,5,40.6438358974359,-73.78919487179488
879,Saturday,18,6,40.74540350877193,-73.95312982456142
880,Saturday,18,7,40.710478260869564,-73.98474782608696
881,Saturday,18,8,40.694584,-74.177932
882,Saturday,18,9,40.747051923076924,-73.85336730769231
883,Saturday,18,10,40.82922727272727,-73.92774545454546
884,Saturday,18,11,40.682362162162164,-73.97872972972974
885,Saturday,18,12,40.67433577981651,-73.9667504587156
886,Saturday,18,13,40.67566956521739,-74.01575217391304
887,Saturday,18,14,40.67706222222222,-73.98489555555555
888,Saturday,18,15,40.67218,-74.010808
889,Saturday,18,16,40.773983333333334,-73.87244583333334
890,Saturday,18,17,40.68369285714285,-73.96393214285715
891,Saturday,18,18,40.73883333333333,-74.03979444444445
892,Saturday,19,-1,40.728484080188686,-73.93552942216982
893,Saturday,19,0,40.745514944627,-73.98698405744189
894,Saturday,19,1,40.688105301204814,-73.98636602409638
895,Saturday,19,2,40.717545762711865,-73.95410018832392
896,Saturday,19,3,40.77400588235294,-73.8722294117647
897,Saturday,19,4,40.64493802816901,-73.78115915492958
898,Saturday,19,5,40.645788775510205,-73.78718367346939
899,Saturday,19,6,40.694603703703706,-74.17822962962963
900,Saturday,19,7,40.74589772727273,-73.95069886363636
901,Saturday,19,8,40.674154,-74.013908
902,Saturday,19,9,40.68476734693878,-73.96148979591837
903,Saturday,19,10,40.680225,-73.99946875
904,Saturday,19,11,40.67707931034482,-73.9708620689655
905,Saturday,19,12,40.804677777777776,-73.9519
906,Saturday,19,13,40.769509523809525,-73.86524285714286
907,Saturday,19,14,40.678064285714285,-73.96435714285714
908,Saturday,19,15,40.75160416666667,-74.02574583333333
909,Saturday,19,16,40.67566,-73.95576799999999
910,Saturday,20,-1,40.73921452784504,-73.9288430992736
911,Saturday,20,0,40.7448404105484,-73.98754655379082
912,Saturday,20,1,40.64605925925926,-73.78122962962964
913,Saturday,20,2,40.71658581436077,-73.95296269702277
914,Saturday,20,3,40.6854512345679,-73.97920596707819
915,Saturday,20,4,40.746663,-73.950471
916,Saturday,20,5,40.678053846153844,-73.99766153846154
917,Saturday,20,6,40.644922413793104,-73.7894275862069
918,Saturday,20,7,40.675262499999995,-74.01595
919,Saturday,20,8,40.773854838709674,-73.87230967741935
920,Saturday,20,9,40.706672222222224,-73.92267777777778
921,Saturday,20,10,40.68662580645161,-73.95891935483871
922,Saturday,20,11,40.67206470588235,-74.01061764705882
923,Saturday,20,12,40.682945454545454,-73.96485454545454
924,Saturday,20,13,40.69906875,-73.9274125
925,Saturday,20,14,40.671216666666666,-73.99166666666666
926,Saturday,21,-1,40.74333075941289,-73.93277134652202
927,Saturday,21,0,40.745362,-73.98799992105263
928,Saturday,21,1,40.70126341463415,-73.99037926829268
929,Saturday,21,2,40.67644640883978,-73.97806132596685
930,Saturday,21,3,40.71602377179081,-73.95370332805072
931,Saturday,21,4,40.774032,-73.872388
932,Saturday,21,5,40.64513888888889,-73.78968055555555
933,Saturday,21,6,40.74409743589744,-73.95552307692309
934,Saturday,21,7,40.738521874999996,-74.031078125
935,Saturday,21,8,40.64586428571429,-73.77671428571429
936,Saturday,21,9,40.687881415929205,-73.99422477876107
937,Saturday,21,10,40.646697872340425,-73.78252553191489
938,Saturday,21,11,40.67579583333333,-74.01606666666667
939,Saturday,21,12,40.80416,-73.95351500000001
940,Saturday,21,13,40.74825806451613,-73.94223548387097
941,Saturday,21,14,40.75225833333334,-74.02739166666667
942,Saturday,21,15,40.68328333333333,-73.9613
943,Saturday,21,16,40.70449,-73.92348333333332
944,Saturday,21,17,40.77025,-73.8649
945,Saturday,22,-1,40.737520184615384,-73.93625550769231
946,Saturday,22,0,40.74273282674772,-73.98992834042552
947,Saturday,22,1,40.716071400778205,-73.95592490272374
948,Saturday,22,2,40.6788484375,-73.986834375
949,Saturday,22,3,40.73292708333333,-73.95659583333334
950,Saturday,22,4,40.75277948717949,-74.02745384615385
951,Saturday,22,5,40.70264347826087,-73.9903304347826
952,Saturday,22,6,40.68768,-73.973742
953,Saturday,22,7,40.77398518518518,-73.87197037037038
954,Saturday,22,8,40.644842857142855,-73.78226666666667
955,Saturday,22,9,40.745475,-73.95539772727273
956,Saturday,22,10,40.64502258064516,-73.78955806451614
957,Saturday,22,11,40.6746875,-73.9569525
958,Saturday,22,12,40.678797674418604,-73.96995813953488
959,Saturday,22,13,40.705996551724134,-73.92344137931033
960,Saturday,22,14,40.68691,-74.00014
961,Saturday,22,15,40.686203703703704,-73.98572592592592
962,Saturday,22,16,40.68273333333333,-73.96372
963,Saturday,22,17,40.67593,-74.01641
964,Saturday,22,18,40.66432,-73.98979666666668
965,Saturday,22,19,40.70456818181818,-73.93245
966,Saturday,22,20,40.75684102564103,-73.92475128205129
967,Saturday,22,21,40.6858125,-73.99220625
968,Saturday,22,22,40.8050652173913,-73.95092173913044
969,Saturday,22,23,40.74708947368421,-74.03432631578947
970,Saturday,22,24,40.73791666666667,-74.02948888888889
971,Saturday,22,25,40.787816666666664,-73.95340833333334
972,Saturday,22,26,40.6813,-73.97805714285714
973,Saturday,22,27,40.76393076923077,-73.92558461538462
974,Saturday,23,-1,40.73917159796725,-73.93289830604178
975,Saturday,23,0,40.7396570791678,-73.99139882464199
976,Saturday,23,1,40.716671160409554,-73.9568651877133
977,Saturday,23,2,40.67948095238095,-73.98874523809525
978,Saturday,23,3,40.67470273972602,-73.95856027397261
979,Saturday,23,4,40.752716,-74.02606
980,Saturday,23,5,40.68845543478261,-73.99067826086956
981,Saturday,23,6,40.685445882352944,-73.9744588235294
982,Saturday,23,7,40.73849285714286,-74.03019714285715
983,Saturday,23,8,40.663168,-73.989088
984,Saturday,23,9,40.6761,-73.98191666666666
985,Saturday,23,10,40.67610333333334,-74.01628666666667
986,Saturday,23,11,40.7057,-73.92335666666666
987,Saturday,23,12,40.67722380952381,-73.99776666666666
988,Saturday,23,13,40.70267380952381,-73.98994047619047
989,Saturday,23,14,40.804615,-73.9648
990,Saturday,23,15,40.745531428571425,-73.95542
991,Saturday,23,16,40.68072222222222,-73.96499444444446
992,Saturday,23,17,40.7453,-74.03599523809524
993,Sunday,0,-1,40.73592708333333,-73.9480201171875
994,Sunday,0,0,40.73540059084195,-73.99354294682423
995,Sunday,0,1,40.77697288135593,-73.95220508474577
996,Sunday,0,2,40.715544700460825,-73.95402058371735
997,Sunday,0,3,40.705523376623375,-73.92765844155844
998,Sunday,0,4,40.73830128205128,-74.0300576923077
999,Sunday,0,5,40.770429729729734,-73.95751891891891
1000,Sunday,0,6,40.70323103448276,-73.98919310344827
1001,Sunday,0,7,40.6747775,-73.95739499999999
1002,Sunday,0,8,40.678133333333335,-73.98620000000001
1003,Sunday,0,9,40.785578378378375,-73.97648108108109
1004,Sunday,0,10,40.68500869565217,-73.99241739130434
1005,Sunday,0,11,40.682071875,-73.97650625
1006,Sunday,0,12,40.685784,-73.95604
1007,Sunday,0,13,40.7767652173913,-73.97957391304348
1008,Sunday,0,14,40.803405,-73.965175
1009,Sunday,0,15,40.74438333333333,-74.03557222222223
1010,Sunday,1,-1,40.728922777017786,-73.95484856361149
1011,Sunday,1,0,40.73518316963101,-73.99486689673479
1012,Sunday,1,1,40.716574766355144,-73.95800872274143
1013,Sunday,1,2,40.77672068965517,-73.95326896551724
1014,Sunday,1,3,40.71882,-73.94153142857142
1015,Sunday,1,4,40.76351714285714,-73.97187428571429
1016,Sunday,1,5,40.70728181818182,-73.94146969696969
1017,Sunday,1,6,40.7375875,-74.03028854166666
1018,Sunday,1,7,40.7137,-74.00856428571429
1019,Sunday,1,8,40.756796825396826,-73.97054603174604
1020,Sunday,1,9,40.67351578947368,-73.99126842105264
1021,Sunday,1,10,40.67344,-73.95769999999999
1022,Sunday,1,11,40.706023529411766,-74.01017941176471
1023,Sunday,2,-1,40.738156663724624,-73.95132444836717
1024,Sunday,2,0,40.736493191489366,-73.99452221276596
1025,Sunday,2,1,40.71749407894737,-73.95495460526315
1026,Sunday,2,2,40.75742,-73.9685
1027,Sunday,2,3,40.71212786885246,-73.96339672131148
1028,Sunday,2,4,40.71128,-73.93664
1029,Sunday,2,5,40.7129037037037,-73.92412222222222
1030,Sunday,2,6,40.7377375,-74.03087083333334
1031,Sunday,2,7,40.719433333333335,-73.94115555555555
1032,Sunday,2,8,40.7160875,-74.01027500000001
1033,Sunday,3,-1,40.73902244008714,-73.9538391067538
1034,Sunday,3,0,40.754891237113405,-73.98842912371134
1035,Sunday,3,1,40.73012443384982,-73.99650131108463
1036,Sunday,3,2,40.71461428571428,-73.99917619047619
1037,Sunday,3,3,40.75014871794872,-74.00263333333334
1038,Sunday,3,4,40.7212275,-73.9579075
1039,Sunday,3,5,40.71133333333333,-73.96220555555556
1040,Sunday,3,6,40.713715384615384,-73.95813846153845
1041,Sunday,3,7,40.71290740740741,-73.92421851851851
1042,Sunday,3,8,40.71156666666667,-73.9362
1043,Sunday,3,9,40.711957142857145,-73.96579999999999
1044,Sunday,4,-1,40.73546862514689,-73.95579083431257
1045,Sunday,4,0,40.64603703703704,-73.77682222222222
1046,Sunday,4,1,40.76250422535211,-73.98982746478873
1047,Sunday,4,2,40.722597435897434,-74.00311025641025
1048,Sunday,4,3,40.73988076923077,-74.00348749999999
1049,Sunday,4,4,40.74527575757576,-73.99366363636364
1050,Sunday,4,5,40.738792,-73.983808
1051,Sunday,4,6,40.713879999999996,-73.948896
1052,Sunday,4,7,40.74781785714286,-73.98556428571429
1053,Sunday,4,8,40.73026388888889,-73.98306666666667
1054,Sunday,4,9,40.71303695652174,-73.9243847826087
1055,Sunday,4,10,40.70779791666667,-74.00949583333333
1056,Sunday,4,11,40.723403921568625,-73.98800392156862
1057,Sunday,5,-1,40.73600656506448,-73.95152004689332
1058,Sunday,5,0,40.76235089285715,-73.9866267857143
1059,Sunday,5,1,40.71055064935065,-74.01001558441558
1060,Sunday,5,2,40.755997368421056,-73.97176315789474
1061,Sunday,5,3,40.73467444717445,-73.99334275184275
1062,Sunday,5,4,40.64552463768116,-73.78046231884058
1063,Sunday,5,5,40.76164444444444,-73.99841111111111
1064,Sunday,5,6,40.712524242424244,-73.92400606060606
1065,Sunday,5,7,40.775304999999996,-73.95563999999999
1066,Sunday,6,-1,40.73862927400469,-73.94849508196721
1067,Sunday,6,0,40.73331020408163,-73.99098367346939
1068,Sunday,6,1,40.72955983827493,-73.99764851752022
1069,Sunday,6,2,40.76108828125,-73.98534765625
1070,Sunday,6,3,40.64547846153846,-73.78057538461539
1071,Sunday,6,4,40.71275744680851,-73.92428510638298
1072,Sunday,6,5,40.755759090909095,-73.97214090909091
1073,Sunday,6,6,40.77246538461539,-73.95281538461539
1074,Sunday,6,7,40.77813888888889,-73.97952222222222
1075,Sunday,6,8,40.77858235294118,-73.95009411764705
1076,Sunday,6,9,40.71772647058824,-73.96029705882353
1077,Sunday,6,10,40.761380952380954,-73.96431904761906
1078,Sunday,6,11,40.783366666666666,-73.97964666666667
1079,Sunday,6,12,40.75004375,-73.973275
1080,Sunday,7,-1,40.73041629563669,-73.94493098842386
1081,Sunday,7,0,40.740613439153435,-73.99081481481483
1082,Sunday,7,1,40.767649999999996,-73.95782894736843
1083,Sunday,7,2,40.706926470588236,-74.00727352941176
1084,Sunday,7,3,40.778912,-73.981284
1085,Sunday,7,4,40.77717846153846,-73.95581846153846
1086,Sunday,7,5,40.763476,-73.99664800000001
1087,Sunday,8,-1,40.72986107977437,-73.94156776792909
1088,Sunday,8,0,40.74553738317757,-73.9870945093458
1089,Sunday,8,1,40.645834615384615,-73.77754230769231
1090,Sunday,8,2,40.71402931034483,-73.9631448275862
1091,Sunday,8,3,40.77402631578948,-73.8725
1092,Sunday,8,4,40.73369642857143,-73.95535714285714
1093,Sunday,8,5,40.794532,-73.97326
1094,Sunday,9,-1,40.72597401574803,-73.94412863278454
1095,Sunday,9,0,40.74841030973452,-73.98548424778761
1096,Sunday,9,1,40.692026530612246,-73.98496326530612
1097,Sunday,9,2,40.769351923076925,-73.86473076923076
1098,Sunday,9,3,40.71589253731344,-73.96221791044776
1099,Sunday,9,4,40.773981481481485,-73.87223333333333
1100,Sunday,9,5,40.64519411764706,-73.78024411764706
1101,Sunday,9,6,40.74515172413793,-73.95569310344827
1102,Sunday,10,-1,40.72990274963821,-73.94123574529668
1103,Sunday,10,0,40.74836995021337,-73.9850805832148
1104,Sunday,10,1,40.692793277310926,-73.99026974789916
1105,Sunday,10,2,40.769135,-73.863795
1106,Sunday,10,3,40.773998,-73.872374
1107,Sunday,10,4,40.6459,-73.77690000000001
1108,Sunday,10,5,40.745875000000005,-73.95686785714285
1109,Sunday,10,6,40.71432091503268,-73.95584901960784
1110,Sunday,10,7,40.64425,-73.78934642857143
1111,Sunday,10,8,40.682455555555556,-74.00021481481481
1112,Sunday,10,9,40.702131578947366,-73.92523684210526
1113,Sunday,11,-1,40.73403658881812,-73.94079992922859
1114,Sunday,11,0,40.747375114224795,-73.98579823332318
1115,Sunday,11,1,40.76991607142857,-73.86477142857143
1116,Sunday,11,2,40.6944031007752,-73.99056899224806
1117,Sunday,11,3,40.715394495412845,-73.95532935779816
1118,Sunday,11,4,40.74693333333333,-74.03324444444445
1119,Sunday,11,5,40.64518392857143,-73.77988214285713
1120,Sunday,11,6,40.692969999999995,-74.17796333333332
1121,Sunday,11,7,40.77384590163935,-73.87235409836066
1122,Sunday,11,8,40.74481956521739,-73.95556086956522
1123,Sunday,11,9,40.670673529411765,-73.98201323529412
1124,Sunday,11,10,40.642772,-73.788856
1125,Sunday,11,11,40.6765,-73.9623
1126,Sunday,11,12,40.7261,-73.95197142857144
1127,Sunday,11,13,40.73239615384615,-73.95633461538462
1128,Sunday,11,14,40.802606250000004,-73.96713749999999
1129,Sunday,11,15,40.70095263157894,-73.92492631578948
1130,Sunday,12,-1,40.7355156540386,-73.94100993566833
1131,Sunday,12,0,40.74778051719071,-73.98594022920952
1132,Sunday,12,1,40.68846046511628,-73.97342093023256
1133,Sunday,12,2,40.771096350364964,-73.86714671532847
1134,Sunday,12,3,40.64363255813954,-73.78917209302325
1135,Sunday,12,4,40.71475397727273,-73.95668920454546
1136,Sunday,12,5,40.691798305084745,-73.99086694915255
1137,Sunday,12,6,40.645547435897434,-73.78112307692308
1138,Sunday,12,7,40.74490238095238,-73.95524523809524
1139,Sunday,12,8,40.69356944444444,-74.1779611111111
1140,Sunday,12,9,40.74720000000001,-73.85390370370371
1141,Sunday,12,10,40.73014,-73.95768000000001
1142,Sunday,12,11,40.72499166666667,-73.9490375
1143,Sunday,12,12,40.6749,-73.97494210526315
1144,Sunday,12,13,40.73605714285714,-73.95542142857143
1145,Sunday,12,14,40.7028037037037,-73.99077777777778
1146,Sunday,12,15,40.682325,-73.97907500000001
1147,Sunday,13,-1,40.73130107033639,-73.93700718654435
1148,Sunday,13,0,40.74685794831637,-73.98690441138083
1149,Sunday,13,1,40.693669014084506,-74.17791549295774
1150,Sunday,13,2,40.70061,-73.99192666666666
1151,Sunday,13,3,40.773825301204816,-73.87245662650602
1152,Sunday,13,4,40.76960235294118,-73.86443647058823
1153,Sunday,13,5,40.71593967741936,-73.95371419354838
1154,Sunday,13,6,40.6457696,-73.7812536
1155,Sunday,13,7,40.74735384615384,-73.85354230769231
1156,Sunday,13,8,40.64456857142857,-73.78939857142856
1157,Sunday,13,9,40.68508571428571,-73.96416071428571
1158,Sunday,13,10,40.68813361344537,-73.99010840336133
1159,Sunday,13,11,40.673508,-73.96464399999999
1160,Sunday,13,12,40.68536896551724,-73.97681724137931
1161,Sunday,13,13,40.7468,-73.94658888888888
1162,Sunday,13,14,40.67591363636364,-73.98448181818182
1163,Sunday,13,15,40.689372727272726,-73.97145454545455
1164,Sunday,14,-1,40.737927398373984,-73.92999081300813
1165,Sunday,14,0,40.76978,-73.86460428571428
1166,Sunday,14,1,40.746283261802574,-73.9873309265337
1167,Sunday,14,2,40.64480814249364,-73.78377531806616
1168,Sunday,14,3,40.71567695167286,-73.9548434944238
1169,Sunday,14,4,40.686194987468674,-73.98209223057644
1170,Sunday,14,5,40.77382580645161,-73.87238387096774
1171,Sunday,14,6,40.69141294117647,-74.17964470588235
1172,Sunday,14,7,40.74616956521739,-73.94612608695653
1173,Sunday,14,8,40.74718214285714,-73.85337857142858
1174,Sunday,14,9,40.81179565217391,-74.07289565217391
1175,Sunday,14,10,40.726800000000004,-73.94535263157896
1176,Sunday,14,11,40.73078064516129,-73.95610322580646
1177,Sunday,14,12,40.744925,-73.95625833333334
1178,Sunday,14,13,40.80470434782609,-73.96427391304348
1179,Sunday,14,14,40.82838888888889,-73.9267
1180,Sunday,14,15,40.70424444444445,-73.93026111111111
1181,Sunday,15,-1,40.734804765625,-73.93963265625
1182,Sunday,15,0,40.74719060660932,-73.98679268899956
1183,Sunday,15,1,40.68290810810811,-73.97735405405406
1184,Sunday,15,2,40.69100073529412,-74.1796536764706
1185,Sunday,15,3,40.773939830508475,-73.87214237288136
1186,Sunday,15,4,40.71775032467532,-73.95604707792208
1187,Sunday,15,5,40.76940571428571,-73.8638019047619
1188,Sunday,15,6,40.64573161764706,-73.78411323529411
1189,Sunday,15,7,40.745471875,-73.956025
1190,Sunday,15,8,40.81202285714286,-74.07308285714285
1191,Sunday,15,9,40.77290322580645,-73.88565483870968
1192,Sunday,15,10,40.74732777777778,-73.94435
1193,Sunday,15,11,40.673944444444444,-73.98020222222223
1194,Sunday,15,12,40.695680882352946,-73.99081470588236
1195,Sunday,15,13,40.67956842105263,-73.96492105263158
1196,Sunday,15,14,40.7470448275862,-73.85330689655171
1197,Sunday,15,15,40.6844,-73.96424999999999
1198,Sunday,15,16,40.67483181818182,-74.01165454545455
1199,Sunday,15,17,40.7377619047619,-74.03003333333334
1200,Sunday,15,18,40.68002777777778,-73.99720555555555
1201,Sunday,15,19,40.72578,-73.94691
1202,Sunday,16,-1,40.732983856159144,-73.93803848508034
1203,Sunday,16,0,40.747533040457704,-73.98711726604004
1204,Sunday,16,1,40.77392686567164,-73.8722552238806
1205,Sunday,16,2,40.645234277620396,-73.7834552407932
1206,Sunday,16,3,40.71648151260504,-73.95595168067227
1207,Sunday,16,4,40.68789090909091,-74.18195151515152
1208,Sunday,16,5,40.737203125,-74.0310875
1209,Sunday,16,6,40.69314377880185,-73.99128433179723
1210,Sunday,16,7,40.74720666666667,-73.85344333333333
1211,Sunday,16,8,40.671986956521735,-74.01054347826087
1212,Sunday,16,9,40.769697029702975,-73.86438613861387
1213,Sunday,16,10,40.74620625,-73.94996666666667
1214,Sunday,16,11,40.69406721311476,-74.17793278688525
1215,Sunday,16,12,40.6883,-73.97384693877551
1216,Sunday,16,13,40.67421904761905,-73.95700476190476
1217,Sunday,16,14,40.67337777777777,-73.97555396825396
1218,Sunday,16,15,40.8284,-73.926088
1219,Sunday,16,16,40.710719999999995,-73.98477
1220,Sunday,16,17,40.80564761904762,-73.96399523809524
1221,Sunday,17,-1,40.731664057750756,-73.94036382978724
1222,Sunday,17,0,40.74734694267516,-73.98726993630574
1223,Sunday,17,1,40.644732432432434,-73.78473153153153
1224,Sunday,17,2,40.769652127659576,-73.8643085106383
1225,Sunday,17,3,40.77065573770492,-73.88546557377049
1226,Sunday,17,4,40.75466956521739,-73.84548695652174
1227,Sunday,17,5,40.74443043478261,-73.84373913043478
1228,Sunday,17,6,40.71743263598326,-73.95592510460251
1229,Sunday,17,7,40.774004166666664,-73.87234722222223
1230,Sunday,17,8,40.6918,-74.17935679012346
1231,Sunday,17,9,40.69423441558442,-73.99272792207792
1232,Sunday,17,10,40.67587070707071,-73.97267171717172
1233,Sunday,17,11,40.710452499999995,-73.98458500000001
1234,Sunday,17,12,40.74702285714286,-73.85355142857142
1235,Sunday,17,13,40.737465625,-74.030215625
1236,Sunday,17,14,40.694105263157894,-73.98337368421052
1237,Sunday,17,15,40.687308333333334,-73.96542666666666
1238,Sunday,17,16,40.671350000000004,-73.98831428571428
1239,Sunday,17,17,40.730575,-73.95674375
1240,Sunday,17,18,40.6957,-73.98715
1241,Sunday,17,19,40.74557222222222,-73.94853333333333
1242,Sunday,17,20,40.68326666666667,-73.97659444444444
1243,Sunday,18,-1,40.734383912691996,-73.92792708164914
1244,Sunday,18,0,40.769597619047616,-73.86419761904762
1245,Sunday,18,1,40.74514464886695,-73.98831256450526
1246,Sunday,18,2,40.693895294117645,-74.17793999999999
1247,Sunday,18,3,40.64497662337662,-73.78381948051947
1248,Sunday,18,4,40.69775982905983,-73.99263333333333
1249,Sunday,18,5,40.737794736842105,-74.03040263157895
